case	barcode_normal	barcode_tumor	uuid_normal	uuid_tumor	chr1:111755648_normal	chr1:111755648_tumor	chr1:120973520_normal	chr1:120973520_tumor	chr1:125167749_normal	chr1:125167749_tumor	chr1:125167927_normal	chr1:125167927_tumor	chr1:143184833_normal	chr1:143184833_tumor	chr1:143191791_normal	chr1:143191791_tumor	chr1:143213623_normal	chr1:143213623_tumor	chr1:143217536_normal	chr1:143217536_tumor	chr1:143218105_normal	chr1:143218105_tumor	chr1:185156770_normal	chr1:185156770_tumor	chr10:41909522_normal	chr10:41909522_tumor	chr10:41910866_normal	chr10:41910866_tumor	chr10:42067190_normal	chr10:42067190_tumor	chr10:73969_normal	chr10:73969_tumor	chr14:75794999_normal	chr14:75794999_tumor	chr16:34582307_normal	chr16:34582307_tumor	chr16:34583579_normal	chr16:34583579_tumor	chr16:68738315_normal	chr16:68738315_tumor	chr17:59381297_normal	chr17:59381297_tumor	chr20:29080591_normal	chr20:29080591_tumor	chr20:29080600_normal	chr20:29080600_tumor	chr20:31661448_normal	chr20:31661448_tumor	chr20:34526476_normal	chr20:34526476_tumor	chr21:32413109_normal	chr21:32413109_tumor	chr3:47586910_normal	chr3:47586910_tumor	chr3:75669082_normal	chr3:75669082_tumor	chr3:75669400_normal	chr3:75669400_tumor	chr5:40681256_normal	chr5:40681256_tumor	chr5:49657236_normal	chr5:49657236_tumor	chr5:49657316_normal	chr5:49657316_tumor	chr5:49658235_normal	chr5:49658235_tumor	chr5:49660983_normal	chr5:49660983_tumor	chr8:102395112_normal	chr8:102395112_tumor	chr8:127891443_normal	chr8:127891443_tumor	chr8:128267540_normal	chr8:128267540_tumor	chr8:13132891_normal	chr8:13132891_tumor	chr9:135751043_normal	chr9:135751043_tumor
TCGA-AR-A0TW	TCGA-AR-A0TW-10A	TCGA-AR-A0TW-01A	54161ea1-63e0-4ed4-ba46-11faebdf2ede	529f9e64-c65e-4cfb-8057-5f8dc85595da	6	14.0	2.0	0.0	2.0	2.0	7.0	2.0	6.0	1.0	1.0	1.0	0.0	0.0	46.0	26.0	21.0	6.0	6.0	5.0	3.0	2.0	8.0	5.0	4.0	2.0	3.0	0.0	98.0	25.0	36.0	28.0	31.0	25.0	12.0	12.0	5.0	4.0	1.0	4.0	1.0	4.0	23.0	2.0	14.0	10	19.0	11.0	0.0	0.0	24.0	3.0	14.0	1.0	15	15	1.0	1.0	1.0	1.0	2.0	3.0	13.0	6.0	16.0	3.0	17.0	2.0	16.0	4.0	10.0	4.0	11.0	10
TCGA-AR-A0TX	TCGA-AR-A0TX-10A	TCGA-AR-A0TX-01A	4e37bd41-7741-4c0a-bca8-6b487493698f	2582ed30-3048-42e6-9245-0391fb951bcd	13	1.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	6.0	0.0	0.0	7.0	6.0	39.0	60.0	7.0	24.0	5.0	6.0	1.0	0.0	7.0	7.0	9.0	4.0	0.0	1.0	6.0	73.0	31.0	50.0	14.0	41.0	29.0	19.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	13.0	12.0	38	12.0	19.0	0.0	0.0	3.0	5.0	1.0	2.0	52	43	6.0	8.0	4.0	6.0	5.0	9.0	9.0	15.0	0.0	5.0	1.0	8.0	0.0	12.0	16.0	10.0	63.0	34
TCGA-AR-A0TZ	TCGA-AR-A0TZ-10A	TCGA-AR-A0TZ-01A	cd1d7400-963d-48d0-9b0a-528c52e81675	b63518e3-498e-40e6-8e1a-e6b7030c42ae	9	11.0	0.0	0.0	4.0	3.0	1.0	8.0	2.0	8.0	0.0	0.0	1.0	4.0	14.0	53.0	4.0	34.0	6.0	8.0	2.0	3.0	5.0	6.0	0.0	4.0	0.0	1.0	2.0	52.0	33.0	47.0	24.0	54.0	18.0	10.0	0.0	3.0	2.0	3.0	1.0	4.0	0.0	7.0	9.0	45	14.0	10.0	0.0	1.0	1.0	4.0	0.0	4.0	24	38	0.0	6.0	3.0	9.0	3.0	4.0	3.0	9.0	1.0	7.0	0.0	11.0	1.0	2.0	7.0	17.0	29.0	28
TCGA-AR-A0U0	TCGA-AR-A0U0-10A	TCGA-AR-A0U0-01A	c840026b-94da-4888-bbc9-e5415434613d	f674788b-36a5-4c09-9289-11e688723455	5	4.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	7.0	4.0	11.0	5.0	4.0	4.0	1.0	1.0	2.0	7.0	4.0	0.0	0.0	1.0	6.0	19.0	7.0	1.0	9.0	2.0	16.0	15.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	11.0	13.0	9	9.0	15.0	0.0	0.0	1.0	10.0	0.0	3.0	25	10	5.0	10.0	2.0	4.0	2.0	2.0	1.0	6.0	1.0	8.0	1.0	5.0	1.0	1.0	5.0	6.0	30.0	5
TCGA-AR-A0U1	TCGA-AR-A0U1-10A	TCGA-AR-A0U1-01A	d2b9c666-f3b6-4d51-b2de-ef49ed341bf1	8608afd0-d6c2-4917-acfa-51842c3ac653	2	6.0	2.0	0.0	1.0	1.0	5.0	0.0	2.0	3.0	2.0	0.0	2.0	1.0	27.0	35.0	8.0	11.0	3.0	7.0	0.0	0.0	5.0	2.0	2.0	1.0	1.0	0.0	27.0	8.0	27.0	12.0	20.0	16.0	12.0	25.0	2.0	0.0	3.0	1.0	1.0	2.0	4.0	1.0	9.0	19	7.0	15.0	2.0	0.0	4.0	3.0	0.0	1.0	9	32	6.0	4.0	4.0	3.0	4.0	3.0	5.0	9.0	8.0	1.0	13.0	1.0	8.0	1.0	1.0	3.0	0.0	25
TCGA-AR-A0U2	TCGA-AR-A0U2-10A	TCGA-AR-A0U2-01A	219a2da4-a916-49ae-a412-9c1ea84703d4	a5083e4c-fd26-4c6d-83c8-f66c293f6fd3	3	10.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	1.0	5.0	4.0	10.0	4.0	3.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	29.0	7.0	7.0	8.0	0.0	23.0	11.0	0.0	1.0	3.0	1.0	4.0	1.0	0.0	6.0	10.0	14	7.0	6.0	0.0	0.0	1.0	3.0	0.0	2.0	24	7	2.0	3.0	1.0	8.0	4.0	3.0	2.0	5.0	0.0	6.0	1.0	9.0	1.0	8.0	5.0	4.0	13.0	11
TCGA-AR-A0U3	TCGA-AR-A0U3-10A	TCGA-AR-A0U3-01A	b6e03317-f15a-427e-a5fc-7d5ae8599955	fdd4d233-5892-4e5f-a927-3dba3f08aa04	9	12.0	0.0	0.0	1.0	2.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	13.0	10.0	6.0	4.0	13.0	1.0	1.0	4.0	0.0	2.0	5.0	0.0	0.0	4.0	3.0	13.0	15.0	13.0	4.0	21.0	18.0	0.0	0.0	3.0	6.0	2.0	3.0	0.0	0.0	11.0	12	7.0	10.0	1.0	1.0	1.0	2.0	1.0	2.0	22	24	2.0	4.0	3.0	4.0	5.0	3.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	29.0	15
TCGA-AR-A1AH	TCGA-AR-A1AH-10A	TCGA-AR-A1AH-01A	65cd789e-dd8c-43ce-b7d9-aa0b7fc15838	e38af7b1-a212-4508-a63b-e5bc03f49f18	16	10.0	2.0	0.0	2.0	2.0	3.0	3.0	6.0	3.0	0.0	0.0	4.0	3.0	30.0	32.0	19.0	12.0	4.0	8.0	2.0	0.0	7.0	3.0	0.0	2.0	0.0	0.0	35.0	13.0	47.0	13.0	29.0	13.0	39.0	19.0	2.0	2.0	7.0	5.0	6.0	5.0	2.0	2.0	22.0	28	25.0	15.0	1.0	1.0	6.0	2.0	2.0	1.0	44	32	9.0	4.0	11.0	4.0	8.0	5.0	13.0	15.0	2.0	2.0	5.0	0.0	5.0	6.0	14.0	10.0	28.0	18
TCGA-AR-A1AI	TCGA-AR-A1AI-10A	TCGA-AR-A1AI-01A	3c02ddd1-9056-46a3-9a53-1a17c95b582d	9e2f03d1-e8e5-4dc3-b92d-00abf263c899	7	8.0	0.0	0.0	4.0	26.0	2.0	81.0	4.0	66.0	0.0	17.0	2.0	42.0	21.0	373.0	12.0	141.0	3.0	2.0	1.0	17.0	5.0	72.0	6.0	43.0	0.0	0.0	4.0	5.0	51.0	413.0	23.0	284.0	32.0	16.0	0.0	3.0	1.0	4.0	1.0	4.0	1.0	0.0	18.0	12	6.0	9.0	0.0	0.0	0.0	5.0	1.0	5.0	24	25	2.0	94.0	3.0	73.0	0.0	78.0	3.0	160.0	0.0	3.0	1.0	3.0	0.0	1.0	3.0	14.0	22.0	20
TCGA-AR-A1AJ	TCGA-AR-A1AJ-10A	TCGA-AR-A1AJ-01A	fd8d8696-fea8-4c04-9d8e-c977f6c3ff46	ac13b95c-b10c-472a-af42-580f23c55e67	11	12.0	0.0	1.0	0.0	5.0	2.0	12.0	6.0	22.0	0.0	1.0	6.0	11.0	45.0	102.0	7.0	46.0	1.0	0.0	2.0	5.0	3.0	9.0	3.0	13.0	0.0	1.0	7.0	3.0	28.0	52.0	12.0	45.0	25.0	27.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	19.0	19	17.0	21.0	0.0	2.0	1.0	1.0	4.0	3.0	23	26	6.0	6.0	4.0	8.0	2.0	3.0	9.0	11.0	1.0	2.0	2.0	1.0	0.0	3.0	13.0	9.0	21.0	24
TCGA-AR-A1AK	TCGA-AR-A1AK-10A	TCGA-AR-A1AK-01A	6aceb83b-483e-4049-9bef-4122399be247	94fa2967-4ff4-48af-9d3e-cc2aff3da042	11	9.0	1.0	0.0	1.0	3.0	0.0	5.0	5.0	5.0	0.0	0.0	3.0	3.0	22.0	45.0	14.0	9.0	4.0	6.0	0.0	3.0	4.0	10.0	3.0	5.0	0.0	0.0	3.0	4.0	32.0	38.0	15.0	17.0	28.0	18.0	2.0	2.0	3.0	4.0	3.0	4.0	0.0	0.0	17.0	29	19.0	6.0	0.0	0.0	4.0	4.0	1.0	3.0	11	20	6.0	9.0	5.0	8.0	4.0	11.0	9.0	11.0	2.0	1.0	2.0	0.0	0.0	0.0	4.0	3.0	13.0	15
TCGA-AR-A1AL	TCGA-AR-A1AL-10A	TCGA-AR-A1AL-01A	8e735fe7-a1e4-4611-b05b-b5d8281c80d8	a45919a0-bfe5-413e-a3ad-8cd381441bbc	9	8.0	0.0	0.0	2.0	10.0	2.0	22.0	9.0	28.0	1.0	2.0	3.0	20.0	64.0	170.0	19.0	71.0	1.0	2.0	0.0	6.0	3.0	12.0	6.0	11.0	0.0	0.0	6.0	2.0	39.0	129.0	28.0	60.0	23.0	20.0	1.0	1.0	4.0	2.0	2.0	1.0	0.0	1.0	13.0	28	9.0	10.0	0.0	0.0	0.0	4.0	1.0	1.0	23	23	3.0	15.0	0.0	17.0	3.0	12.0	10.0	38.0	2.0	3.0	1.0	2.0	0.0	0.0	7.0	4.0	23.0	23
TCGA-AR-A1AN	TCGA-AR-A1AN-10A	TCGA-AR-A1AN-01A	3fb5eeac-0efe-4a1e-8655-0f89e3b7f42c	3f54fa39-3a14-4a88-8bff-e8deba4178d8	13	7.0	0.0	0.0	2.0	2.0	7.0	2.0	5.0	8.0	1.0	4.0	8.0	2.0	39.0	30.0	16.0	13.0	6.0	9.0	1.0	1.0	7.0	1.0	3.0	2.0	0.0	0.0	14.0	2.0	63.0	21.0	33.0	19.0	24.0	19.0	0.0	0.0	3.0	3.0	3.0	2.0	2.0	0.0	23.0	13	9.0	8.0	0.0	0.0	2.0	0.0	1.0	0.0	22	25	6.0	3.0	9.0	3.0	7.0	0.0	11.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	11.0	1.0	30.0	33
TCGA-AR-A1AO	TCGA-AR-A1AO-10A	TCGA-AR-A1AO-01A	30f1d9e3-e6a5-44b6-846c-1497806d301c	33eeb804-ca8b-491e-8221-a285743be692	17	19.0	0.0	1.0	2.0	1.0	1.0	6.0	2.0	10.0	0.0	0.0	3.0	8.0	34.0	68.0	15.0	26.0	4.0	9.0	2.0	2.0	1.0	8.0	2.0	4.0	0.0	1.0	5.0	7.0	50.0	56.0	19.0	43.0	40.0	51.0	0.0	2.0	4.0	5.0	2.0	5.0	2.0	0.0	29.0	27	18.0	30.0	0.0	0.0	8.0	7.0	2.0	0.0	33	63	8.0	17.0	5.0	7.0	7.0	13.0	7.0	15.0	2.0	2.0	1.0	3.0	0.0	2.0	6.0	9.0	25.0	49
TCGA-AR-A1AP	TCGA-AR-A1AP-10A	TCGA-AR-A1AP-01A	c780c4d1-ad5e-45a9-a01c-37160cb24f5f	9db88cb8-1944-4519-be30-84476d8cf84a	9	16.0	0.0	0.0	0.0	0.0	3.0	5.0	3.0	10.0	1.0	0.0	3.0	5.0	28.0	98.0	18.0	48.0	5.0	11.0	2.0	0.0	1.0	4.0	1.0	4.0	0.0	0.0	5.0	2.0	24.0	34.0	23.0	25.0	17.0	26.0	1.0	2.0	1.0	9.0	1.0	8.0	0.0	0.0	11.0	37	6.0	10.0	0.0	0.0	5.0	1.0	1.0	0.0	11	38	4.0	8.0	6.0	6.0	1.0	7.0	3.0	13.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	7.0	19.0	19
TCGA-AR-A1AQ	TCGA-AR-A1AQ-10A	TCGA-AR-A1AQ-01A	00e4014c-a01d-4c48-915c-023269a55d46	c07ebdf1-5a25-4c9f-91ea-8e308b947ef7	14	13.0	0.0	0.0	2.0	2.0	4.0	1.0	3.0	3.0	0.0	0.0	2.0	4.0	17.0	23.0	5.0	12.0	5.0	6.0	0.0	0.0	7.0	3.0	6.0	2.0	1.0	1.0	5.0	19.0	26.0	23.0	15.0	11.0	35.0	28.0	0.0	1.0	0.0	5.0	0.0	5.0	1.0	2.0	25.0	26	18.0	20.0	0.0	2.0	0.0	3.0	0.0	2.0	31	34	5.0	5.0	3.0	2.0	1.0	2.0	5.0	9.0	1.0	2.0	0.0	9.0	1.0	7.0	10.0	9.0	49.0	26
TCGA-AR-A1AR	TCGA-AR-A1AR-10A	TCGA-AR-A1AR-01A	2793d08a-c7ad-4f48-973e-a38346ed2482	b0f2c1b9-b43b-4a66-b504-6d23655c385a	13	15.0	0.0	0.0	2.0	1.0	11.0	3.0	12.0	11.0	2.0	0.0	2.0	5.0	64.0	41.0	23.0	19.0	2.0	10.0	2.0	3.0	16.0	11.0	12.0	10.0	1.0	1.0	3.0	10.0	89.0	70.0	56.0	34.0	36.0	17.0	1.0	0.0	3.0	4.0	3.0	4.0	1.0	0.0	33.0	14	15.0	16.0	0.0	0.0	5.0	0.0	3.0	0.0	56	36	21.0	11.0	13.0	11.0	17.0	10.0	37.0	7.0	2.0	2.0	0.0	2.0	1.0	0.0	11.0	6.0	44.0	49
TCGA-AR-A1AS	TCGA-AR-A1AS-10A	TCGA-AR-A1AS-01A	63a648f9-e37a-4f96-b92a-5ea90801ddb7	199d04f4-0448-4dd1-8e19-0d41bc3fb182	12	17.0	0.0	1.0	0.0	16.0	1.0	35.0	5.0	33.0	0.0	4.0	1.0	29.0	31.0	185.0	9.0	79.0	6.0	3.0	1.0	7.0	2.0	51.0	2.0	28.0	0.0	0.0	1.0	2.0	42.0	248.0	22.0	139.0	39.0	29.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	15.0	13	8.0	9.0	0.0	0.0	4.0	8.0	0.0	3.0	25	28	6.0	59.0	1.0	38.0	3.0	36.0	13.0	85.0	1.0	1.0	0.0	1.0	1.0	3.0	9.0	12.0	25.0	31
TCGA-AR-A1AU	TCGA-AR-A1AU-10A	TCGA-AR-A1AU-01A	9e3e68b3-54c2-4fcf-b4e4-4ef6c8b07e74	90257bef-849d-42ed-a659-7756fa338600	11	6.0	2.0	0.0	1.0	0.0	3.0	6.0	8.0	2.0	2.0	1.0	2.0	0.0	31.0	20.0	14.0	8.0	3.0	5.0	0.0	0.0	5.0	2.0	4.0	2.0	0.0	0.0	4.0	7.0	45.0	24.0	26.0	16.0	26.0	23.0	2.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	12.0	13	7.0	11.0	1.0	0.0	1.0	0.0	1.0	0.0	26	32	2.0	5.0	1.0	7.0	0.0	3.0	3.0	9.0	1.0	1.0	0.0	1.0	1.0	2.0	6.0	15.0	23.0	19
TCGA-AR-A1AV	TCGA-AR-A1AV-10A	TCGA-AR-A1AV-01A	d74b412e-aa3f-40e3-8919-b650e0468097	a417ff18-5c2d-406d-8f61-553a09470c30	8	6.0	0.0	0.0	12.0	1.0	22.0	9.0	30.0	9.0	1.0	0.0	26.0	7.0	120.0	40.0	42.0	19.0	4.0	6.0	11.0	0.0	20.0	4.0	13.0	1.0	0.0	0.0	3.0	1.0	271.0	44.0	172.0	23.0	16.0	35.0	2.0	0.0	4.0	1.0	4.0	1.0	3.0	1.0	14.0	18	7.0	15.0	0.0	0.0	3.0	4.0	4.0	1.0	17	17	33.0	5.0	20.0	0.0	26.0	1.0	46.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	16.0	23
TCGA-AR-A1AW	TCGA-AR-A1AW-10A	TCGA-AR-A1AW-01A	8ccf33be-b301-4a22-9846-d337c4ea0e81	14facf66-04fe-49b9-93fd-49674955fa71	5	9.0	0.0	0.0	4.0	3.0	18.0	6.0	16.0	7.0	2.0	0.0	9.0	7.0	74.0	33.0	25.0	17.0	5.0	4.0	6.0	0.0	6.0	3.0	8.0	2.0	0.0	0.0	4.0	3.0	77.0	36.0	47.0	26.0	19.0	26.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0	17	9.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	34	25	22.0	5.0	15.0	5.0	12.0	2.0	24.0	7.0	1.0	3.0	0.0	0.0	2.0	2.0	2.0	7.0	25.0	28
TCGA-AR-A1AX	TCGA-AR-A1AX-10A	TCGA-AR-A1AX-01A	227df6d2-d1a6-4bec-99f6-1ed15a199f3f	4eba5665-ee88-418b-9387-a251bfc6234f	7	13.0	0.0	0.0	2.0	4.0	5.0	4.0	7.0	4.0	1.0	0.0	2.0	1.0	40.0	29.0	15.0	14.0	5.0	2.0	2.0	0.0	9.0	7.0	4.0	5.0	0.0	0.0	10.0	1.0	54.0	50.0	39.0	46.0	25.0	33.0	1.0	0.0	1.0	5.0	1.0	3.0	0.0	0.0	13.0	24	17.0	16.0	0.0	0.0	1.0	2.0	7.0	0.0	21	59	4.0	5.0	2.0	3.0	4.0	5.0	14.0	6.0	2.0	2.0	4.0	1.0	2.0	1.0	4.0	12.0	26.0	41
TCGA-AR-A1AY	TCGA-AR-A1AY-10A	TCGA-AR-A1AY-01A	14c289a6-282c-42be-9a4e-cc6d627ddc42	05a2ec3e-10bf-4757-b061-75ff62053f1c	10	14.0	0.0	0.0	1.0	7.0	2.0	21.0	5.0	42.0	0.0	8.0	2.0	11.0	33.0	205.0	18.0	77.0	2.0	13.0	0.0	6.0	0.0	15.0	2.0	13.0	0.0	0.0	4.0	7.0	27.0	53.0	10.0	48.0	12.0	53.0	2.0	1.0	7.0	7.0	4.0	4.0	1.0	0.0	14.0	35	5.0	24.0	0.0	0.0	1.0	5.0	0.0	3.0	15	124	5.0	10.0	5.0	14.0	4.0	11.0	7.0	23.0	0.0	4.0	2.0	3.0	0.0	2.0	2.0	33.0	9.0	37
TCGA-B6-A0I2	TCGA-B6-A0I2-10A	TCGA-B6-A0I2-01A	827d2577-e397-4a05-9fdd-d2ea368159be	1a0eb970-ed4a-4b55-a733-5470303cce11	6	2.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	7.0	8.0	4.0	5.0	7.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	6.0	6.0	5.0	1.0	3.0	46.0	24.0	1.0	0.0	5.0	3.0	4.0	3.0	4.0	1.0	50.0	24	8.0	8.0	1.0	2.0	1.0	0.0	0.0	0.0	15	18	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	5.0	6.0	13.0	8
TCGA-B6-A0I5	TCGA-B6-A0I5-10A	TCGA-B6-A0I5-01A	2c5010a3-08f6-484d-b3eb-42a938acdc13	542dffae-7231-4bb5-bc26-b8f9f88dd49b	7	4.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	1.0	13.0	3.0	6.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	78.0	1.0	14.0	0.0	9.0	28.0	10.0	1.0	1.0	2.0	5.0	3.0	5.0	1.0	15.0	27.0	23	10.0	7.0	0.0	1.0	0.0	4.0	1.0	1.0	22	18	0.0	3.0	0.0	1.0	0.0	3.0	1.0	7.0	2.0	7.0	1.0	3.0	3.0	11.0	12.0	6.0	19.0	4
TCGA-B6-A0I6	TCGA-B6-A0I6-10A	TCGA-B6-A0I6-01A	a0790b1a-30f7-4bfd-ab02-083023a0d850	8abf868a-73f4-469e-b6e3-cc9bf8f079c9	3	14.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	8.0	0.0	10.0	6.0	8.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	7.0	2.0	3.0	8.0	0.0	4.0	28.0	34.0	0.0	1.0	3.0	7.0	3.0	4.0	1.0	0.0	22.0	11	7.0	7.0	0.0	0.0	2.0	0.0	0.0	2.0	24	21	0.0	4.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	4.0	7.0	7.0	21
TCGA-B6-A0I6	TCGA-B6-A0I6-10A	TCGA-B6-A0I6-01A	a0790b1a-30f7-4bfd-ab02-083023a0d850	139ab845-391c-43e2-9f46-8be550d8cf7c	3	2.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	10.0	0.0	5.0	6.0	10.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	7.0	57.0	3.0	15.0	0.0	15.0	28.0	25.0	0.0	4.0	3.0	2.0	3.0	2.0	1.0	4.0	22.0	30	7.0	8.0	0.0	1.0	2.0	2.0	0.0	1.0	24	42	0.0	5.0	0.0	3.0	1.0	1.0	0.0	2.0	1.0	8.0	0.0	8.0	2.0	3.0	4.0	9.0	7.0	22
TCGA-B6-A0I8	TCGA-B6-A0I8-10A	TCGA-B6-A0I8-01A	e834c275-a371-4982-ad3b-2935951036af	63414c16-2041-48f3-8521-c2d6317e99b1	2	9.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	5.0	2.0	43.0	2.0	15.0	2.0	4.0	0.0	4.0	0.0	3.0	0.0	5.0	0.0	1.0	7.0	15.0	0.0	50.0	2.0	42.0	40.0	9.0	0.0	4.0	3.0	2.0	3.0	1.0	1.0	19.0	15.0	37	12.0	8.0	0.0	0.0	0.0	5.0	0.0	3.0	20	19	0.0	3.0	0.0	2.0	0.0	6.0	0.0	18.0	2.0	15.0	2.0	11.0	1.0	11.0	5.0	6.0	25.0	15
TCGA-B6-A0I9	TCGA-B6-A0I9-10A	TCGA-B6-A0I9-01A	6a45616c-c065-49aa-be7f-5f8fa83988be	9a3d5a28-5436-448b-9d24-539fd63db4c7	3	6.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	8.0	0.0	14.0	1.0	15.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	30.0	4.0	14.0	0.0	22.0	23.0	19.0	0.0	2.0	0.0	9.0	0.0	6.0	2.0	5.0	25.0	89	9.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	16	32	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	4.0	0.0	10.0	3.0	2.0	10.0	14
TCGA-B6-A0IA	TCGA-B6-A0IA-10A	TCGA-B6-A0IA-01A	a4ce1e7a-68ce-43b8-9647-c431d08813f1	32e3736b-867d-47fb-b77a-c00b5a2fc083	7	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	1.0	5.0	1.0	5.0	23.0	6.0	0.0	0.0	7.0	5.0	5.0	5.0	1.0	3.0	11.0	37	9.0	7.0	0.0	0.0	0.0	1.0	2.0	0.0	21	36	1.0	2.0	2.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	0.0	4.0	0.0	1.0	5.0	4.0	8.0	13
TCGA-B6-A0IB	TCGA-B6-A0IB-10A	TCGA-B6-A0IB-01A	bb7986ad-61ed-42a0-bba8-c5cd4140cc50	207162f8-fc74-4b3d-8722-931f625a59e7	8	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	1.0	3.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	43.0	1.0	13.0	1.0	9.0	30.0	25.0	0.0	1.0	0.0	7.0	1.0	6.0	1.0	24.0	19.0	30	19.0	14.0	0.0	0.0	0.0	0.0	1.0	3.0	17	10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	12.0	2.0	12.0	1.0	18.0	11.0	8.0	24.0	16
TCGA-B6-A0IC	TCGA-B6-A0IC-10A	TCGA-B6-A0IC-01A	e05e6174-b23e-4c93-b028-69fbd81e2e37	50cbbebd-7dba-4593-a4a3-f491d8a35c22	11	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	4.0	11.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	8.0	1.0	7.0	0.0	4.0	37.0	12.0	0.0	0.0	2.0	3.0	2.0	4.0	0.0	1.0	49.0	7	4.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	32	8	0.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	6.0	4
TCGA-B6-A0IE	TCGA-B6-A0IE-10A	TCGA-B6-A0IE-01A	243bdafd-fc8a-4008-aef8-dc770e0bd29f	6a55b39b-e950-4bec-b5b2-e0b417fbeb42	11	4.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	9.0	4.0	8.0	15.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	7.0	8.0	5.0	15.0	4.0	16.0	32.0	36.0	0.0	0.0	5.0	5.0	5.0	5.0	1.0	0.0	29.0	28	4.0	10.0	0.0	0.0	0.0	0.0	1.0	1.0	24	15	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	0.0	4.0	5.0	5.0	9.0	13
TCGA-B6-A0IH	TCGA-B6-A0IH-10A	TCGA-B6-A0IH-01A	62a9c4a8-21ea-401e-bfee-d37ed1ea91e8	e6cd78aa-c456-4f68-a73b-4634fa42c0a2	4	14.0	0.0	0.0	1.0	2.0	2.0	5.0	1.0	2.0	1.0	2.0	3.0	2.0	17.0	22.0	3.0	5.0	2.0	9.0	3.0	1.0	1.0	5.0	2.0	2.0	0.0	0.0	6.0	3.0	13.0	30.0	13.0	14.0	24.0	38.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	17.0	16	11.0	20.0	0.0	0.0	1.0	0.0	1.0	1.0	33	61	2.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	6.0	16.0	19.0	73
